any_sample_inside_raw,direction_as_events_csv,direction_endpoint_rule,displacement_px,end_in_valid_dilated,end_in_valid_raw,final_gate_fail_reason,frame_end,frame_span,frame_start,internal_gap_frames,is_exit_as_events_csv,not_exit_reason_primary,num_detections,overlay_category,passed_post_filter_pre_merge,path_length_px,relaxed_exit_outward,start_in_valid_dilated,start_in_valid_raw,track_id,x_end,x_start,y_end,y_start
False,outside,outside,61.75,False,False,require_start_or_end_in_valid_region,3330,4,3327,0,False,strict_endpoints_both_outside_never_inside_mask,4,no_exit_gate_final,False,82.9,False,False,False,129,980.0,1041.5,253.5,248.0
False,outside,outside,0.0,False,False,min_track_length,3329,1,3329,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,130,1000.5,1000.5,359.5,359.5
False,outside,outside,0.0,False,False,min_track_length,3329,1,3329,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,131,998.5,998.5,335.5,335.5
False,outside,outside,10.06,False,False,min_track_length,3332,2,3331,0,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,10.06,False,False,False,132,934.5,925.5,538.0,533.5
False,outside,outside,102.67,False,False,require_start_or_end_in_valid_region,3337,6,3332,0,False,strict_endpoints_both_outside_never_inside_mask,6,no_exit_gate_final,False,121.62,False,False,False,133,863.0,884.0,652.5,552.0
False,outside,outside,0.0,False,False,min_track_length,3332,1,3332,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,134,869.0,869.0,500.0,500.0
False,outside,outside,0.0,False,False,min_track_length,3342,1,3342,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,135,1505.5,1505.5,776.0,776.0
False,outside,outside,0.0,False,False,min_track_length,3342,1,3342,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,136,1516.0,1516.0,770.5,770.5
False,outside,outside,81.24,True,False,min_track_length,3463,3,3461,1,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,81.24,False,True,False,137,396.0,458.0,709.5,762.0
False,outside,outside,0.0,False,False,min_track_length,3480,1,3480,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,138,236.0,236.0,771.0,771.0
False,outside,outside,0.0,False,False,min_track_length,3480,1,3480,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,139,225.5,225.5,768.0,768.0
False,outside,outside,0.0,False,False,min_track_length,3486,1,3486,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,140,342.0,342.0,66.0,66.0
True,inside,inside,0.0,True,True,min_track_length,3487,1,3487,0,False,strict_endpoints_both_inside,1,no_exit_length_or_shape,False,0.0,False,True,True,141,434.5,434.5,690.5,690.5
False,outside,outside,0.0,False,False,min_track_length,3487,1,3487,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,142,511.0,511.0,574.5,574.5
False,outside,outside,0.0,False,False,min_track_length,3489,1,3489,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,143,1336.5,1336.5,779.5,779.5
False,outside,outside,0.0,False,False,min_track_length,3489,1,3489,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,144,1240.0,1240.0,582.0,582.0
False,outside,outside,111.2,False,False,min_track_length,3530,3,3528,1,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,111.2,False,False,False,145,252.5,361.5,779.5,757.5
True,inside,inside,0.0,True,True,min_track_length,3610,1,3610,0,False,strict_endpoints_both_inside,1,no_exit_length_or_shape,False,0.0,False,True,True,146,430.5,430.5,689.5,689.5
False,outside,outside,0.0,True,False,min_track_length,3633,1,3633,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,True,False,147,701.0,701.0,571.0,571.0
False,outside,outside,0.0,False,False,min_track_length,3671,1,3671,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,148,1179.5,1179.5,63.5,63.5
False,outside,outside,0.0,False,False,min_track_length,3671,1,3671,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,149,1168.5,1168.5,29.5,29.5
False,outside,outside,0.0,False,False,min_track_length,3672,1,3672,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,150,1178.5,1178.5,278.5,278.5
False,outside,outside,0.0,False,False,min_track_length,3672,1,3672,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,151,1195.0,1195.0,255.5,255.5
False,outside,outside,0.0,False,False,min_track_length,3672,1,3672,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,152,1178.5,1178.5,256.0,256.0
False,outside,outside,0.0,False,False,min_track_length,3672,1,3672,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,153,1195.0,1195.0,224.5,224.5
False,outside,outside,0.0,False,False,min_track_length,3672,1,3672,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,154,1197.0,1197.0,182.5,182.5
False,outside,outside,0.0,False,False,min_track_length,3673,1,3673,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,155,1016.0,1016.0,551.5,551.5
False,outside,outside,0.0,False,False,min_track_length,3697,1,3697,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,156,534.0,534.0,582.5,582.5
False,outside,outside,0.0,False,False,min_track_length,3697,1,3697,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,157,998.5,998.5,119.0,119.0
False,outside,outside,0.0,False,False,min_track_length,3715,1,3715,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,158,365.0,365.0,394.0,394.0
False,outside,outside,0.0,False,False,min_track_length,3739,1,3739,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,159,358.0,358.0,49.0,49.0
True,exits,exits,818.45,False,False,,3787,14,3774,0,True,,14,exit,True,951.78,True,True,True,160,1160.5,662.5,3.5,653.0
False,outside,outside,778.38,False,False,require_start_or_end_in_valid_region,3806,28,3779,15,False,strict_endpoints_both_outside_never_inside_mask,13,no_exit_gate_final,False,1197.55,False,False,False,161,1497.5,887.5,93.5,577.0
False,outside,outside,0.0,False,False,min_track_length,3784,1,3784,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,162,1003.5,1003.5,387.5,387.5
False,outside,outside,0.0,False,False,min_track_length,3784,1,3784,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,163,1002.0,1002.0,361.5,361.5
False,outside,outside,0.0,False,False,min_track_length,3784,1,3784,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,164,1013.0,1013.0,363.0,363.0
False,outside,outside,0.0,False,False,min_track_length,3784,1,3784,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,165,1058.5,1058.5,355.5,355.5
False,outside,outside,74.0,False,False,min_track_length,3785,2,3784,0,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,74.0,False,False,False,166,970.5,926.5,236.0,295.5
False,outside,outside,49.93,False,False,min_track_length,3786,3,3784,0,False,strict_endpoints_both_outside_never_inside_mask,3,no_exit_length_or_shape,False,53.04,False,False,False,167,991.0,964.0,259.0,301.0
False,outside,outside,0.0,False,False,min_track_length,3785,1,3785,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,168,1153.0,1153.0,230.0,230.0
False,outside,outside,0.0,False,False,min_track_length,3785,1,3785,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,169,1135.0,1135.0,242.5,242.5
False,outside,outside,0.0,False,False,min_track_length,3785,1,3785,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,170,1162.0,1162.0,226.5,226.5
False,outside,outside,0.0,False,False,min_track_length,3785,1,3785,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,171,916.5,916.5,195.0,195.0
False,outside,outside,0.0,False,False,min_track_length,3785,1,3785,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,172,963.5,963.5,196.0,196.0
False,outside,outside,0.0,False,False,min_track_length,3785,1,3785,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,173,907.0,907.0,185.5,185.5
False,outside,outside,0.0,False,False,min_track_length,3785,1,3785,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,174,997.5,997.5,179.0,179.0
False,outside,outside,0.0,False,False,min_track_length,3785,1,3785,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,175,979.0,979.0,194.5,194.5
False,outside,outside,0.0,False,False,min_track_length,3786,1,3786,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,176,983.0,983.0,57.0,57.0
False,outside,outside,0.0,False,False,min_track_length,3786,1,3786,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,177,950.5,950.5,28.5,28.5
False,outside,outside,0.0,False,False,min_track_length,3786,1,3786,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,178,978.0,978.0,29.5,29.5
False,outside,outside,0.0,False,False,min_track_length,3786,1,3786,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,179,973.0,973.0,6.0,6.0
False,outside,outside,24.55,False,False,min_track_length,3798,2,3797,0,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,24.55,False,False,False,180,1276.5,1263.0,749.0,769.5
False,outside,outside,49.43,False,False,min_track_length,3800,3,3798,0,False,strict_endpoints_both_outside_never_inside_mask,3,no_exit_length_or_shape,False,55.77,False,False,False,181,887.0,880.5,578.5,627.5
False,outside,outside,0.0,False,False,min_track_length,3798,1,3798,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,182,1287.5,1287.5,602.0,602.0
False,outside,outside,56.04,False,False,min_track_length,3801,2,3800,0,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,56.04,False,False,False,183,1024.5,970.5,598.5,583.5
False,outside,outside,164.37,False,False,require_start_or_end_in_valid_region,3803,4,3800,0,False,strict_endpoints_both_outside_never_inside_mask,4,no_exit_gate_final,False,166.08,False,False,False,184,1059.5,988.0,432.0,580.0
False,outside,outside,0.0,False,False,min_track_length,3800,1,3800,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,185,951.5,951.5,588.0,588.0
False,outside,outside,0.0,False,False,min_track_length,3803,1,3803,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,186,1145.0,1145.0,451.0,451.0
False,outside,outside,0.0,False,False,min_track_length,3805,1,3805,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,187,1387.5,1387.5,260.0,260.0
False,outside,outside,0.0,False,False,min_track_length,3805,1,3805,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,188,1309.0,1309.0,152.5,152.5
False,outside,outside,0.0,False,False,min_track_length,3805,1,3805,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,189,1272.0,1272.0,123.0,123.0
False,outside,outside,0.0,False,False,min_track_length,3805,1,3805,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,190,1124.0,1124.0,64.5,64.5
False,outside,outside,0.0,False,False,min_track_length,3812,1,3812,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,191,393.5,393.5,91.5,91.5
False,outside,outside,0.0,False,False,min_track_length,3821,1,3821,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,192,1240.0,1240.0,582.0,582.0
False,outside,outside,558.66,False,False,require_start_or_end_in_valid_region,3905,7,3899,1,False,strict_endpoints_both_outside_never_inside_mask,6,no_exit_gate_final,False,657.64,False,False,False,193,1002.0,1392.0,554.5,154.5
False,outside,outside,0.0,False,False,min_track_length,3899,1,3899,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,194,1395.5,1395.5,121.0,121.0
True,enters,enters,714.58,True,True,,3916,17,3900,1,False,strict_endpoints_enters_start_outside_end_inside,16,no_exit_geometry_enters,True,761.32,False,False,False,195,715.0,1302.0,663.0,255.5
False,outside,outside,0.0,False,False,min_track_length,3900,1,3900,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,196,1289.5,1289.5,232.0,232.0
False,outside,outside,75.0,False,False,min_track_length,3901,2,3900,0,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,75.0,False,False,False,197,1131.0,1130.5,199.5,124.5
False,outside,outside,0.0,False,False,min_track_length,3900,1,3900,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,198,1182.5,1182.5,104.5,104.5
False,outside,outside,0.0,False,False,min_track_length,3901,1,3901,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,199,1271.5,1271.5,386.0,386.0
False,outside,outside,0.0,False,False,min_track_length,3901,1,3901,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,200,1255.0,1255.0,372.0,372.0
False,outside,outside,0.0,False,False,min_track_length,3901,1,3901,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,201,1224.0,1224.0,349.0,349.0
False,outside,outside,0.0,False,False,min_track_length,3901,1,3901,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,202,1145.0,1145.0,284.0,284.0
False,outside,outside,0.0,False,False,min_track_length,3901,1,3901,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,203,1171.0,1171.0,280.5,280.5
False,outside,outside,0.0,False,False,min_track_length,3901,1,3901,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,204,1116.0,1116.0,247.0,247.0
False,outside,outside,9.82,False,False,min_track_length,3902,2,3901,0,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,9.82,False,False,False,205,1153.5,1144.0,256.5,254.0
False,outside,outside,0.0,False,False,min_track_length,3901,1,3901,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,206,1102.0,1102.0,228.0,228.0
False,outside,outside,0.0,False,False,min_track_length,3901,1,3901,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,207,1111.5,1111.5,208.5,208.5
False,outside,outside,94.92,False,False,require_start_or_end_in_valid_region,3906,4,3903,0,False,strict_endpoints_both_outside_never_inside_mask,4,no_exit_gate_final,False,207.47,False,False,False,208,1042.5,1075.5,482.5,393.5
False,outside,outside,264.31,False,False,require_start_or_end_in_valid_region,3907,5,3903,0,False,strict_endpoints_both_outside_never_inside_mask,5,no_exit_gate_final,False,272.87,False,False,False,209,941.0,1061.0,616.5,381.0
True,enters,enters,263.27,True,True,,3915,11,3905,6,False,strict_endpoints_enters_start_outside_end_inside,5,no_exit_fragmentation,True,303.24,False,False,False,210,745.0,994.0,657.5,572.0
False,outside,outside,0.0,False,False,min_track_length,3907,1,3907,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,211,931.0,931.0,558.5,558.5
False,outside,outside,0.0,False,False,min_track_length,3907,1,3907,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,212,940.0,940.0,551.0,551.0
False,outside,outside,0.0,False,False,min_track_length,3945,1,3945,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,213,923.5,923.5,534.0,534.0
False,outside,outside,0.0,False,False,min_track_length,4049,1,4049,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,214,564.5,564.5,573.0,573.0
False,outside,outside,0.0,True,False,min_track_length,4127,1,4127,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,True,False,215,471.0,471.0,746.0,746.0
False,outside,outside,0.0,True,False,min_track_length,4260,2,4259,0,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,0.0,False,True,False,216,447.0,447.0,761.0,761.0
False,outside,outside,0.0,False,False,min_track_length,4271,1,4271,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,217,327.0,327.0,565.5,565.5
False,outside,outside,0.0,False,False,min_track_length,4277,1,4277,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,218,1431.5,1431.5,747.0,747.0
False,outside,outside,0.0,False,False,min_track_length,4336,1,4336,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,219,1076.5,1076.5,124.5,124.5
False,outside,outside,0.5,False,False,min_track_length,4424,2,4423,0,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,0.5,False,False,False,220,931.0,931.5,298.5,298.5
False,outside,outside,0.0,False,False,min_track_length,4427,1,4427,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,221,1639.0,1639.0,775.0,775.0
False,outside,outside,0.0,False,False,min_track_length,4427,1,4427,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,222,1653.0,1653.0,768.5,768.5
False,outside,outside,0.0,False,False,min_track_length,4427,1,4427,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,223,1622.5,1622.5,754.5,754.5
False,outside,outside,0.0,False,False,min_track_length,4427,1,4427,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,224,1668.5,1668.5,774.0,774.0
False,outside,outside,0.0,False,False,min_track_length,4462,1,4462,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,225,604.0,604.0,549.0,549.0
False,outside,outside,0.0,False,False,min_track_length,4462,1,4462,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,226,1396.5,1396.5,499.5,499.5
False,outside,outside,0.0,False,False,min_track_length,4522,1,4522,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,227,1725.0,1725.0,434.5,434.5
False,outside,outside,0.0,False,False,min_track_length,4537,1,4537,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,228,1124.0,1124.0,231.0,231.0
False,outside,outside,0.0,False,False,min_track_length,4623,1,4623,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,229,460.5,460.5,165.5,165.5
False,outside,outside,0.0,False,False,min_track_length,4654,1,4654,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,230,908.5,908.5,613.0,613.0
False,outside,outside,102.86,False,False,min_track_length,4670,2,4669,0,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,102.86,False,True,False,231,846.5,754.5,520.0,566.0
False,outside,outside,26.93,True,False,,4706,5,4702,0,False,strict_endpoints_both_outside_never_inside_mask,5,no_exit_geometry_outside,True,27.69,False,True,False,232,736.0,713.0,574.5,588.5
False,outside,outside,159.61,False,False,require_start_or_end_in_valid_region,4739,25,4715,19,False,strict_endpoints_both_outside_never_inside_mask,6,no_exit_gate_final,False,290.77,False,False,False,233,1261.5,1115.5,102.0,37.5
True,enters,enters,715.62,True,True,,4724,10,4715,0,False,strict_endpoints_enters_start_outside_end_inside,10,no_exit_geometry_enters,True,780.68,False,False,False,234,751.0,1134.0,626.0,21.5
False,outside,outside,112.88,False,False,min_track_length,4717,2,4716,0,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,112.88,False,False,False,235,1037.0,1099.5,256.0,162.0
False,outside,outside,106.85,False,False,min_track_length,4725,10,4716,8,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,106.85,False,False,False,236,1161.5,1057.5,101.0,125.5
True,enters,enters,460.65,True,True,,4736,20,4717,12,False,strict_endpoints_enters_start_outside_end_inside,8,no_exit_fragmentation,True,573.41,False,False,False,237,774.5,1065.0,642.5,285.0
False,outside,outside,76.27,False,False,min_track_length,4726,10,4717,8,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,76.27,False,False,False,238,1134.5,1067.0,237.0,272.5
False,outside,outside,0.0,False,False,min_track_length,4717,1,4717,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,239,1031.0,1031.0,269.0,269.0
False,outside,outside,0.0,False,False,min_track_length,4717,1,4717,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,240,1026.0,1026.0,259.5,259.5
False,outside,outside,0.0,False,False,min_track_length,4723,1,4723,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,241,53.5,53.5,775.0,775.0
False,outside,outside,74.53,False,False,min_track_length,4725,2,4724,0,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,74.53,False,False,False,242,1147.5,1222.0,55.5,53.5
False,outside,outside,0.0,False,False,min_track_length,4726,1,4726,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,243,1169.0,1169.0,221.0,221.0
False,outside,outside,0.0,False,False,min_track_length,4731,1,4731,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,244,934.0,934.0,594.0,594.0
False,outside,outside,0.0,False,False,min_track_length,4731,1,4731,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,245,968.5,968.5,590.0,590.0
False,outside,outside,0.0,False,False,min_track_length,4734,1,4734,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,246,510.5,510.5,574.5,574.5
False,outside,outside,0.0,False,False,min_track_length,4747,1,4747,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,247,406.5,406.5,775.5,775.5
False,outside,outside,0.0,False,False,min_track_length,4749,1,4749,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,248,1369.0,1369.0,171.5,171.5
False,outside,outside,0.0,False,False,min_track_length,4750,1,4750,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,249,1245.5,1245.5,292.0,292.0
False,outside,outside,0.0,False,False,min_track_length,4750,1,4750,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,250,1220.5,1220.5,246.0,246.0
False,outside,outside,109.81,False,False,min_track_length,4751,2,4750,0,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,109.81,False,False,False,251,1109.0,1196.0,312.0,245.0
False,outside,outside,487.85,False,False,require_start_or_end_in_valid_region,4756,7,4750,1,False,strict_endpoints_both_outside_never_inside_mask,6,no_exit_gate_final,False,492.87,False,False,False,252,896.0,1183.0,638.5,244.0
False,outside,outside,0.0,False,False,min_track_length,4750,1,4750,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,253,1149.0,1149.0,164.0,164.0
False,outside,outside,0.0,False,False,min_track_length,4750,1,4750,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,254,1158.5,1158.5,143.0,143.0
False,outside,outside,0.0,False,False,min_track_length,4750,1,4750,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,255,1151.0,1151.0,141.0,141.0
False,outside,outside,0.0,False,False,min_track_length,4751,1,4751,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,256,1163.0,1163.0,419.0,419.0
False,outside,outside,0.0,False,False,min_track_length,4751,1,4751,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,257,1177.5,1177.5,409.5,409.5
False,outside,outside,0.0,False,False,min_track_length,4751,1,4751,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,258,1112.5,1112.5,361.5,361.5
False,outside,outside,91.57,False,False,min_track_length,4755,4,4752,1,False,strict_endpoints_both_outside_never_inside_mask,3,no_exit_length_or_shape,False,113.03,False,False,False,259,991.5,1056.5,557.0,492.5
True,enters,enters,238.63,True,True,,4761,7,4755,0,False,strict_endpoints_enters_start_outside_end_inside,7,no_exit_geometry_enters,True,243.62,False,False,False,260,741.0,966.0,662.0,582.5
False,outside,outside,0.0,False,False,min_track_length,4755,1,4755,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,261,984.5,984.5,568.5,568.5
False,outside,outside,0.0,False,False,min_track_length,4759,1,4759,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,262,1193.0,1193.0,666.5,666.5
False,outside,outside,7.16,False,False,min_track_length,4760,2,4759,0,False,strict_endpoints_both_outside_never_inside_mask,2,no_exit_length_or_shape,False,7.16,False,False,False,263,1213.0,1210.0,657.0,650.5
False,outside,outside,0.0,False,False,min_track_length,4759,1,4759,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,264,1222.5,1222.5,638.5,638.5
False,outside,outside,0.0,False,False,min_track_length,4759,1,4759,0,False,strict_endpoints_both_outside_never_inside_mask,1,no_exit_length_or_shape,False,0.0,False,False,False,265,1199.5,1199.5,634.0,634.0
