video_id,track_id,time_start_sec,time_end_sec,duration_sec,frame_start,frame_end,num_detections,x_start,y_start,x_end,y_end,displacement_px,path_length_px,straightness,mean_speed_px_sec,mean_area,start_in_valid_region,end_in_valid_region,direction
video_sincronitzat,1655,2253.6667,2254.0,0.3333,67610,67620,11,795.5,649.5,1339.5,69.0,795.56,820.54,0.9696,2461.63,513.41,True,False,exits
video_sincronitzat,1658,2253.9,2254.2,0.3,67617,67626,10,763.0,645.0,1150.5,395.0,461.15,478.42,0.9639,1594.73,200.6,True,False,exits
video_sincronitzat,1663,2255.5333,2255.8667,0.3333,67666,67676,11,793.0,611.5,1139.5,201.0,537.19,591.87,0.9076,1775.62,221.68,True,False,exits
video_sincronitzat,1686,2258.8,2259.2,0.4,67764,67776,11,1177.5,213.0,753.0,686.0,635.55,681.89,0.932,1704.73,881.23,False,True,enters
video_sincronitzat,1690,2260.9667,2261.2667,0.3,67829,67838,9,1133.0,314.0,728.0,680.0,545.88,585.27,0.9327,1950.89,725.94,False,True,enters
video_sincronitzat,1701,2289.8,2290.4333,0.6333,68694,68713,8,970.5,375.5,808.5,656.0,323.92,419.18,0.7728,661.86,447.12,False,True,enters
video_sincronitzat,1708,2301.3667,2301.6667,0.3,69041,69050,10,825.5,656.0,1303.5,68.5,757.39,789.25,0.9596,2630.84,575.15,False,False,outside
video_sincronitzat,1709,2301.4667,2301.9,0.4333,69044,69057,6,887.5,597.5,823.5,648.0,81.52,155.83,0.5232,359.6,142.75,False,False,outside
video_sincronitzat,1719,2308.1667,2308.5667,0.4,69245,69257,11,1125.0,149.5,746.0,649.5,627.41,732.21,0.8569,1830.53,208.14,False,True,enters
video_sincronitzat,1723,2316.4333,2316.8333,0.4,69493,69505,10,765.0,635.5,1251.5,112.5,714.29,837.12,0.8533,2092.8,745.4,True,False,exits
video_sincronitzat,1726,2320.4,2320.7333,0.3333,69612,69622,11,806.0,621.0,1131.0,25.0,678.85,718.58,0.9447,2155.74,580.64,True,False,exits
video_sincronitzat,1731,2320.9,2321.0667,0.1667,69627,69632,6,806.0,663.0,904.5,545.0,153.71,176.99,0.8684,1061.96,456.5,True,False,exits
video_sincronitzat,1737,2328.8,2329.1,0.3,69864,69873,9,774.5,680.0,953.0,280.0,438.02,542.0,0.8082,1806.66,236.67,True,False,exits
video_sincronitzat,1750,2329.9333,2330.2333,0.3,69898,69907,10,760.0,652.0,909.0,519.0,199.72,228.64,0.8735,762.14,740.6,True,False,exits
video_sincronitzat,1767,2338.7333,2338.9667,0.2333,70162,70169,8,1011.5,346.0,701.0,650.5,434.89,468.84,0.9276,2009.33,234.0,False,True,enters
