video_id,track_id,frame,time_sec,x,y,vx,vy,bbox_x1,bbox_y1,bbox_x2,bbox_y2,area
video_sincronitzat,1336,38031,1267.7,1019.0,643.0,-221.25180672000005,1043.298261504,990,621,1048,665,873.5
video_sincronitzat,1336,38033,1267.7666666666667,971.0,666.0,-511.6506504192,582.58737414144,967,662,975,670,39.0
video_sincronitzat,1336,38034,1267.8,946.0,672.0,-654.66026016768,341.03494965657603,942,670,950,674,15.0
video_sincronitzat,1336,38035,1267.8333333333333,919.5,680.5,-738.864104067072,289.4139798626304,912,673,927,688,150.5
video_sincronitzat,1336,38036,1267.8666666666666,901.0,683.0,-628.5456416268289,160.76559194505217,894,678,908,688,100.0
video_sincronitzat,1336,38037,1267.9,880.0,679.5,-629.4182566507316,1.3062367780208746,872,672,888,687,147.0
video_sincronitzat,1336,38038,1267.9333333333334,865.0,677.5,-521.7673026602927,-35.47750528879165,857,672,873,683,123.5
video_sincronitzat,1336,38039,1267.9666666666667,852.5,672.0,-433.70692106411707,-113.19100211551665,848,668,857,676,49.0
video_sincronitzat,1336,38040,1268.0,841.0,668.5,-380.48276842564684,-108.27640084620666,837,662,845,675,55.0
video_sincronitzat,1336,38041,1268.0333333333333,835.0,665.0,-260.19310737025876,-106.31056033848267,830,661,840,669,44.0
video_sincronitzat,1336,38042,1268.0666666666666,828.5,661.0,-221.0772429481035,-114.52422413539307,825,657,832,665,33.5
video_sincronitzat,1354,42216,1407.2,748.0,658.5,0.0,0.0,745,654,751,663,26.0
video_sincronitzat,1354,42218,1407.2666666666667,747.0,681.5,-9.0,207.0,742,676,752,687,45.0
video_sincronitzat,1354,42219,1407.3,754.5,685.5,131.4,154.8,748,677,761,694,134.5
video_sincronitzat,1354,42220,1407.3333333333333,771.0,691.0,349.56,160.92000000000002,761,683,781,699,196.0
video_sincronitzat,1354,42221,1407.3666666666666,789.5,685.5,472.824,-34.63199999999999,774,670,805,701,505.5
video_sincronitzat,1354,42222,1407.4,825.0,659.5,828.1296,-481.8528,803,637,847,682,940.5
video_sincronitzat,1354,42224,1407.4666666666667,898.0,594.0,955.126656,-762.9670080000001,860,550,936,638,2892.5
video_sincronitzat,1354,42225,1407.5,939.0,550.0,1120.0506624,-1097.1868032,932,542,946,558,139.5
video_sincronitzat,1354,42226,1407.5333333333333,1020.0,460.0,1906.02026496,-2058.87472128,1008,427,1032,493,754.0
video_sincronitzat,1354,42227,1407.5666666666666,1064.0,299.0,1554.408105984,-3721.549888512,1057,284,1071,314,209.0
video_sincronitzat,1354,42228,1407.6,1156.5,162.5,2286.7632423936,-3945.6199554048,1146,134,1167,191,429.5
video_sincronitzat,1360,43007,1433.5666666666666,729.0,648.0,0.0,0.0,724,644,734,652,43.5
video_sincronitzat,1360,43008,1433.6,755.0,653.0,468.0,90.0,747,648,763,658,91.5
video_sincronitzat,1360,43009,1433.6333333333334,782.0,655.0,673.2,72.0,773,649,791,661,130.5
video_sincronitzat,1360,43010,1433.6666666666667,811.0,657.5,791.28,73.8,800,649,822,666,253.0
video_sincronitzat,1360,43011,1433.7,844.0,648.0,910.512,-141.48,831,639,857,657,318.0
video_sincronitzat,1360,43012,1433.7333333333333,880.5,632.5,1021.2048,-335.592,862,621,899,644,556.0
video_sincronitzat,1360,43013,1433.7666666666667,918.5,614.0,1092.48192,-467.2368,908,601,929,627,307.0
video_sincronitzat,1360,43014,1433.8,938.0,597.5,787.9927680000001,-483.89472,932,589,944,606,127.5
video_sincronitzat,1372,43863,1462.1,1140.0,297.5,0.0,0.0,1126,277,1154,318,679.0
video_sincronitzat,1372,43864,1462.1333333333334,1065.5,368.0,-1341.0,1269.0,1041,340,1090,396,1372.0
video_sincronitzat,1372,43866,1462.2,964.0,491.0,-1396.26,1563.8400000000001,919,465,1009,517,1759.0
video_sincronitzat,1372,43867,1462.2333333333333,940.0,545.0,-990.504,1597.536,934,534,946,556,175.5
video_sincronitzat,1372,43868,1462.2666666666667,911.5,595.0,-909.2016000000001,1539.0144,903,585,920,605,208.0
video_sincronitzat,1372,43869,1462.3,887.5,617.0,-795.68064,1011.60576,878,607,897,627,221.0
video_sincronitzat,1372,43870,1462.3333333333333,863.5,638.0,-750.272256,782.642304,854,629,873,647,196.5
video_sincronitzat,1372,43871,1462.3666666666666,840.5,648.5,-714.1089024,502.0569216,835,645,846,652,38.0
video_sincronitzat,1372,43872,1462.4,815.0,650.5,-744.6435609600001,236.82276864000002,811,647,819,654,27.5
video_sincronitzat,1383,45116,1503.8666666666666,817.5,668.0,0.0,0.0,814,665,821,671,25.5
video_sincronitzat,1383,45117,1503.9,827.0,667.5,171.0,-9.0,820,660,834,675,117.0
video_sincronitzat,1383,45118,1503.9333333333334,840.0,662.5,302.4,-93.6,832,655,848,670,184.5
video_sincronitzat,1383,45119,1503.9666666666667,855.5,654.0,399.96,-190.44,842,641,869,667,466.0
video_sincronitzat,1383,45120,1504.0,865.5,655.5,339.98400000000004,-49.176,863,652,868,659,13.0
video_sincronitzat,1383,45121,1504.0333333333333,924.0,616.5,1188.9936,-721.6704,917,607,931,626,168.0
video_sincronitzat,1383,45122,1504.0666666666666,977.0,536.5,1429.59744,-1728.66816,962,515,992,558,735.5
video_sincronitzat,1383,45123,1504.1,1003.5,457.5,1048.838976,-2113.467264,962,436,1045,479,2093.0
video_sincronitzat,1395,47671,1589.0333333333333,828.5,623.0,0.0,0.0,824,618,833,628,57.0
video_sincronitzat,1395,47672,1589.0666666666666,857.5,612.5,522.0,-189.0,851,607,864,618,91.5
video_sincronitzat,1395,47673,1589.1,890.0,595.5,793.8,-381.6,875,583,905,608,405.5
video_sincronitzat,1395,47674,1589.1333333333334,921.0,558.5,875.52,-818.64,912,550,930,567,164.0
video_sincronitzat,1395,47675,1589.1666666666667,964.0,501.5,1124.208,-1353.4560000000001,930,482,998,521,932.0
video_sincronitzat,1395,47676,1589.2,1023.5,447.0,1520.6832,-1522.3824,991,422,1056,472,1746.0
video_sincronitzat,1395,47677,1589.2333333333333,1075.5,342.5,1544.2732799999999,-2489.95296,1073,340,1078,345,12.5
video_sincronitzat,1395,47678,1589.2666666666667,1078.5,219.5,671.709312,-3209.981184,1075,213,1082,226,48.0
video_sincronitzat,1395,47679,1589.3,1189.0,122.0,2257.6837248,-3038.9924736000003,1179,107,1199,137,210.5
video_sincronitzat,1395,47680,1589.3333333333333,1245.0,11.0,1911.0734899200002,-3213.5969894400005,1233,0,1257,22,253.0
video_sincronitzat,1407,48776,1625.8666666666666,745.0,659.0,0.0,0.0,740,655,750,663,44.5
video_sincronitzat,1407,48777,1625.9,786.0,650.0,738.0,-162.0,777,643,795,657,162.0
video_sincronitzat,1407,48778,1625.9333333333334,830.5,641.0,1096.2,-226.8,822,633,839,649,135.0
video_sincronitzat,1407,48779,1625.9666666666667,872.0,610.0,1185.48,-648.72,860,596,884,624,269.0
video_sincronitzat,1407,48780,1626.0,908.5,596.0,1131.192,-511.488,897,579,920,613,295.5
video_sincronitzat,1407,48781,1626.0333333333333,938.0,549.0,983.4768,-1050.5952,932,544,944,554,50.5
video_sincronitzat,1407,48782,1626.0666666666666,969.0,484.0,951.3907200000001,-1590.23808,949,441,989,527,1503.0
video_sincronitzat,1407,48783,1626.1,1049.5,438.0,1829.556288,-1464.0952320000001,1015,427,1084,449,784.5
video_sincronitzat,1407,48785,1626.1666666666667,1135.5,241.0,1432.64026368,-2300.07428352,1130,234,1141,248,91.5
video_sincronitzat,1407,48786,1626.2,1149.0,125.5,816.056105472,-2999.029713408,1147,123,1151,128,10.0
video_sincronitzat,1425,48901,1630.0333333333333,1257.5,370.0,0.0,0.0,1256,367,1259,373,6.0
video_sincronitzat,1425,48902,1630.0666666666666,1141.5,420.0,-2088.0,900.0,1130,409,1153,431,261.5
video_sincronitzat,1425,48903,1630.1,1090.5,451.0,-1753.2,918.0,1025,426,1156,476,2677.0
video_sincronitzat,1425,48904,1630.1333333333334,1053.0,482.5,-1376.2800000000002,934.2,996,445,1110,520,3251.5
video_sincronitzat,1425,48905,1630.1666666666667,1049.5,513.0,-613.5120000000001,922.6800000000001,1027,465,1072,561,2267.5
video_sincronitzat,1425,48906,1630.2,1009.0,580.0,-974.4048,1575.0720000000001,979,524,1039,636,2149.0
video_sincronitzat,1425,48907,1630.2333333333333,985.5,597.0,-812.76192,936.0288,980,585,991,609,158.5
video_sincronitzat,1425,48908,1630.2666666666667,940.0,617.0,-1144.1047680000001,734.4115200000001,933,610,947,624,134.0
video_sincronitzat,1425,48909,1630.3,893.0,661.0,-1303.6419072,1085.764608,882,652,904,670,228.0
video_sincronitzat,1425,48910,1630.3333333333333,861.0,671.5,-1097.45676288,623.3058432,848,665,874,678,181.0
video_sincronitzat,1425,48911,1630.3666666666666,832.0,666.5,-960.9827051520001,159.32233728000003,826,662,838,671,56.5
video_sincronitzat,1425,48912,1630.4,795.0,659.0,-1050.3930820608,-71.27106508799999,789,654,801,664,66.5
video_sincronitzat,1425,48913,1630.4333333333334,770.5,661.0,-861.1572328243201,7.491573964800004,767,657,774,665,33.0
video_sincronitzat,1429,49716,1657.2,1099.5,164.5,0.0,0.0,1096,157,1103,172,54.5
video_sincronitzat,1429,49717,1657.2333333333333,1065.5,285.0,-612.0,2169.0,1064,283,1067,287,4.0
video_sincronitzat,1429,49718,1657.2666666666667,1030.5,400.5,-874.8,2946.6,997,363,1064,438,1385.0
video_sincronitzat,1429,49719,1657.3,965.0,454.0,-1528.92,2141.6400000000003,932,421,998,487,2428.0
video_sincronitzat,1429,49720,1657.3333333333333,931.0,534.5,-1223.5680000000002,2305.656,924,530,938,539,71.0
video_sincronitzat,1429,49721,1657.3666666666666,885.5,571.0,-1308.4272,1579.2624,877,552,894,590,307.0
video_sincronitzat,1429,49722,1657.4,850.0,610.0,-1162.37088,1333.70496,847,607,853,613,16.5
video_sincronitzat,1429,49723,1657.4333333333334,792.5,618.5,-1499.9483519999999,686.481984,788,614,797,623,45.0
video_sincronitzat,1452,52052,1735.0666666666666,832.5,766.0,0.0,0.0,831,764,834,768,4.0
video_sincronitzat,1452,52053,1735.1,830.0,751.5,-45.0,-261.0,827,748,833,755,25.0
video_sincronitzat,1452,52054,1735.1333333333334,828.0,738.5,-54.0,-338.4,824,734,832,743,44.0
video_sincronitzat,1452,52055,1735.1666666666667,825.5,727.5,-66.6,-333.36,823,723,828,732,28.5
video_sincronitzat,1452,52056,1735.2,823.0,719.0,-71.64,-286.34400000000005,820,715,826,723,29.0
video_sincronitzat,1452,52057,1735.2333333333333,818.5,714.5,-109.656,-195.53760000000003,816,712,821,717,14.0
video_sincronitzat,1452,52058,1735.2666666666667,812.0,712.0,-160.8624,-123.21504000000002,809,709,815,715,18.5
video_sincronitzat,1452,52060,1735.3333333333333,800.0,706.0,-165.910464,-98.35741440000001,798,704,802,708,5.5
video_sincronitzat,1452,52061,1735.3666666666666,794.0,701.0,-174.36418559999998,-129.34296576,791,698,797,704,17.5
video_sincronitzat,1452,52066,1735.5333333333333,752.0,669.5,-196.960136868864,-147.3447679340544,748,666,756,673,26.5
video_sincronitzat,1452,52068,1735.6,747.0,641.0,-115.90564927279104,-309.5441164562596,745,639,749,643,5.5
video_sincronitzat,1452,52069,1735.6333333333334,744.0,626.5,-100.36225970911642,-384.8176465825038,742,625,746,628,4.0
video_sincronitzat,1452,52070,1735.6666666666667,740.5,614.0,-103.14490388364658,-378.92705863300154,738,612,743,616,8.5
video_sincronitzat,1452,52075,1735.8333333333333,710.0,578.0,-136.8693485752242,-229.04561726764496,707,576,713,580,10.5
video_sincronitzat,1452,52076,1735.8666666666666,700.5,578.0,-225.74773943008967,-91.618246907058,697,575,704,581,26.5
video_sincronitzat,1475,59250,1975.0,817.0,635.5,0.0,0.0,815,634,819,637,4.0
video_sincronitzat,1475,59251,1975.0333333333333,819.5,637.0,45.0,27.0,814,632,825,642,61.0
video_sincronitzat,1475,59252,1975.0666666666666,822.5,635.0,72.0,-25.2,814,625,831,645,210.0
video_sincronitzat,1475,59253,1975.1,830.0,619.0,163.8,-298.08,819,606,841,632,373.0
video_sincronitzat,1475,59254,1975.1333333333334,847.5,591.5,380.52,-614.232,834,578,861,605,443.0
video_sincronitzat,1475,59255,1975.1666666666667,852.0,554.0,233.208,-920.6928,808,531,896,577,2040.5
video_sincronitzat,1475,59256,1975.2,864.0,466.0,309.2832,-1952.27712,844,442,884,490,931.5
video_sincronitzat,1475,59257,1975.2333333333333,908.5,392.0,924.71328,-2112.910848,907,390,910,394,4.0
video_sincronitzat,1475,59258,1975.2666666666667,920.5,285.0,585.8853120000001,-2771.1643392,918,283,923,287,8.5
video_sincronitzat,1475,59259,1975.3,973.5,77.0,1188.3541248000001,-4852.46573568,970,74,977,80,17.0
video_sincronitzat,1483,60523,2017.4333333333334,1038.0,253.0,0.0,0.0,1027,246,1049,260,150.5
video_sincronitzat,1483,60524,2017.4666666666667,1024.5,377.0,-243.0,2232.0,1019,369,1030,385,62.0
video_sincronitzat,1483,60525,2017.5,965.0,485.5,-1168.2,2845.8,937,462,993,509,914.0
video_sincronitzat,1483,60526,2017.5333333333333,915.5,558.0,-1358.28,2443.32,913,555,918,561,13.0
video_sincronitzat,1483,60527,2017.5666666666666,883.0,598.5,-1128.312,1706.328,875,591,891,606,144.0
video_sincronitzat,1483,60528,2017.6,842.0,628.0,-1189.3247999999999,1213.5312,838,625,846,631,25.0
video_sincronitzat,1483,60529,2017.6333333333334,808.5,648.0,-1078.72992,845.41248,804,644,813,652,42.0
video_sincronitzat,1504,62955,2098.5,719.0,645.0,0.0,0.0,716,643,722,647,11.5
video_sincronitzat,1504,62956,2098.5333333333333,729.0,654.0,180.0,162.0,723,647,735,661,106.0
video_sincronitzat,1504,62957,2098.5666666666666,750.0,654.0,450.0,64.8,741,646,759,662,188.5
video_sincronitzat,1504,62958,2098.6,776.0,648.5,648.0,-73.08,766,639,786,658,276.5
video_sincronitzat,1504,62959,2098.633333333333,809.0,637.0,853.2,-236.232,793,623,825,651,463.0
video_sincronitzat,1504,62960,2098.6666666666665,838.0,599.5,863.28,-769.4928,805,575,871,624,1262.5
video_sincronitzat,1504,62961,2098.7,875.0,581.0,1011.312,-640.79712,847,552,903,610,1270.0
video_sincronitzat,1504,62962,2098.733333333333,921.5,530.5,1241.5248000000001,-1165.318848,909,512,934,549,443.5
video_sincronitzat,1504,62963,2098.766666666667,964.0,441.0,1261.60992,-2077.1275392,955,432,973,450,140.5
video_sincronitzat,1504,62964,2098.8,1014.5,361.5,1413.643968,-2261.85101568,1000,338,1029,385,651.5
video_sincronitzat,1504,62965,2098.8333333333335,1076.5,237.5,1681.4575872,-3136.7404062719997,1055,194,1098,281,2262.0
video_sincronitzat,1504,62966,2098.866666666667,1144.0,82.5,1887.58303488,-4044.6961625087997,1088,25,1200,140,5902.0
video_sincronitzat,1515,63545,2118.1666666666665,806.0,682.5,0.0,0.0,800,677,812,688,85.0
video_sincronitzat,1515,63546,2118.2,822.5,679.0,297.0,-63.0,815,673,830,685,126.5
video_sincronitzat,1515,63547,2118.233333333333,842.5,674.5,478.8,-106.2,830,665,855,684,266.5
video_sincronitzat,1515,63548,2118.266666666667,864.5,659.0,587.52,-321.48,848,646,881,672,477.5
video_sincronitzat,1515,63549,2118.3,879.0,639.5,496.00800000000004,-479.592,855,622,903,657,976.5
video_sincronitzat,1515,63550,2118.3333333333335,897.0,627.0,522.4032,-416.83680000000004,892,622,902,632,56.0
video_sincronitzat,1515,63551,2118.366666666667,878.0,570.0,-133.03872,-1192.73472,876,567,880,573,11.5
video_sincronitzat,1515,63552,2118.4,959.0,481.0,1404.784512,-2079.093888,954,472,964,490,94.5
video_sincronitzat,1515,63553,2118.4333333333334,989.5,380.5,1110.9138048,-2640.6375552,982,364,997,397,271.0
video_sincronitzat,1515,63554,2118.4666666666667,1008.5,271.5,786.36552192,-3018.2550220800003,982,236,1035,307,1924.0
video_sincronitzat,1515,63555,2118.5,1063.5,129.0,1304.546208768,-3772.302008832,995,74,1132,184,7417.5
video_sincronitzat,1515,63556,2118.5333333333333,1062.0,11.0,494.8184835072001,-3632.9208035328,1039,0,1085,22,673.0
video_sincronitzat,1522,63553,2118.4333333333334,706.5,614.5,0.0,0.0,700,606,713,623,144.0
video_sincronitzat,1522,63554,2118.4666666666667,707.5,611.5,18.0,-54.0,700,600,715,623,212.5
video_sincronitzat,1522,63555,2118.5,706.0,610.0,-19.8,-48.6,696,598,716,622,325.5
video_sincronitzat,1522,63556,2118.5333333333333,703.0,613.0,-61.92,34.56,693,604,713,622,252.0
video_sincronitzat,1522,63557,2118.5666666666666,695.5,624.0,-159.768,211.824,687,614,704,634,203.5
video_sincronitzat,1522,63558,2118.6,685.5,630.0,-243.9072,192.7296,675,622,696,638,202.0
video_sincronitzat,1525,63848,2128.266666666667,800.5,689.5,0.0,0.0,794,684,807,695,82.5
video_sincronitzat,1525,63849,2128.3,825.5,684.0,450.0,-99.0,816,676,835,692,184.5
video_sincronitzat,1525,63850,2128.3333333333335,850.0,679.0,621.0,-129.6,838,670,862,688,238.0
video_sincronitzat,1525,63851,2128.366666666667,878.0,661.0,752.4,-375.84000000000003,865,645,891,677,517.5
video_sincronitzat,1525,63852,2128.4,883.0,627.5,390.96,-753.336,853,606,913,649,947.0
video_sincronitzat,1525,63853,2128.4333333333334,896.5,595.5,399.384,-877.3344,858,570,935,621,1480.0
video_sincronitzat,1525,63854,2128.4666666666667,948.0,531.0,1086.7536,-1511.93376,946,528,950,534,11.5
video_sincronitzat,1525,63855,2128.5,961.0,404.0,668.70144,-2890.773504,917,330,1005,478,2976.0
video_sincronitzat,1525,63856,2128.5333333333333,972.5,318.0,474.48057600000004,-2704.3094016,971,316,974,320,4.0
video_sincronitzat,1525,63857,2128.5666666666666,1071.0,158.5,1962.7922304,-3952.7237606400004,1027,93,1115,224,5286.0
