bg_mean_roi,burst_suppressed,candidates_after_area,candidates_after_roi,candidates_after_valid_mask,contour_count,contours_dropped_area,detections_final,dets_after_detection,discard_reason,dropped_roi,dropped_valid_mask,extract_stage,fg_pixels_after_morph,fg_pixels_after_threshold,fg_pixels_final,fg_ratio,frame,frame_mean_roi,global_intensity_shift,max_absdiff_roi,mean_absdiff_roi,threshold_applied,time_sec
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,111,60.219942986430596,0.18103696152237347,15.0,0.8072524571309075,24.0,3.7
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,112,60.214500121985225,0.1755940970770027,13.0,0.9460033865421256,24.0,3.7333
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,113,60.21372972721781,0.1748237023095882,12.0,0.9228109461406199,24.0,3.7667
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,114,60.218665772108366,0.1797597472001442,12.0,0.9108651075793485,24.0,3.8
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,115,60.21946158046378,0.18055555555555713,16.0,0.8938743087504066,24.0,3.8333
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,116,60.21909126818161,0.18018524327338525,20.0,0.8822740949858264,24.0,3.8667
60.03890602490822,False,1,1,1,1,0,1,1,,0,0,,62,63,62,4.501835587155537e-05,117,60.224672092104655,0.18576606719643252,30.0,0.874366838607742,24.0,3.9
60.03890602490822,False,1,1,1,1,0,1,1,,0,0,,145,145,145,0.00010528486453831498,118,60.22687000441471,0.1879639795064847,41.0,0.8676031936892978,24.0,3.9333
60.03890602490822,False,1,1,1,1,0,1,1,,0,0,,314,316,314,0.00022799618941400624,119,60.237249639853154,0.1983436149449318,51.0,0.8713346345090385,24.0,3.9667
60.03890602490822,False,1,1,1,1,0,1,1,,0,0,,736,738,736,0.0005344114503462057,120,60.24401909359171,0.2051130686834881,59.0,0.9494305904084762,24.0,4.0
60.03890602490822,False,3,3,3,6,3,3,3,,0,0,,193,219,193,0.00014013778521306753,121,60.21337248478089,0.17446645987266862,33.0,0.9312119522282634,24.0,4.0333
60.03890602490822,False,2,2,2,2,0,2,2,,0,0,,564,568,564,0.0004095218179283424,122,60.11790452623263,0.07899850132440633,35.0,0.9705579952600027,24.0,4.0667
60.03890602490822,False,3,3,3,3,0,3,3,,0,0,,1901,1902,1901,0.0013803208792230123,123,60.0505062386728,0.011600213764580758,44.0,1.0119240554858497,24.0,4.1
60.03890602490822,False,1,1,1,1,0,1,1,,0,0,,649,649,649,0.0004712405316232167,124,60.07189213601933,0.032986111111107164,34.0,0.9599329371718016,24.0,4.1333
60.03890602490822,False,1,1,1,1,0,1,1,,0,0,,35,38,35,2.5413587992007062e-05,125,60.10398949765324,0.06508347274501602,29.0,0.9345273363074492,24.0,4.1667
60.03890602490822,False,2,2,2,2,0,2,2,,0,0,,493,495,493,0.0003579685394302709,126,60.13867686695478,0.09977084204655995,33.0,0.9271210906640643,24.0,4.2
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,127,60.157631046981734,0.11872502207351232,13.0,0.8988219712811933,24.0,4.2333
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,128,60.16027986895302,0.1213738440447969,14.0,0.8834256935731214,24.0,4.2667
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,129,60.1611620835076,0.12225605859937616,15.0,0.8770686660625494,24.0,4.3
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,130,60.162544582694366,0.12363855778614408,15.0,0.864706044658209,24.0,4.3333
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,131,60.173216111343464,0.13431008643524223,12.0,0.8602775454249733,24.0,4.3667
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,132,60.16737026000279,0.12846423509456883,10.0,0.8536997827501278,24.0,4.4
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,133,60.17667962033552,0.13777359542729783,13.0,0.8559935405920349,24.0,4.4333
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,134,60.17658304870115,0.137677023792925,20.0,0.8501302627910219,24.0,4.4667
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,135,60.17872287281008,0.1398168479018551,19.0,0.8438531065569962,24.0,4.5
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,136,60.180087219433986,0.14118119452576394,18.0,0.8373334320832753,24.0,4.5333
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,137,60.19070864700962,0.15180262210139972,15.0,0.833659353362145,24.0,4.5667
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,138,60.1913120381988,0.15240601329058023,10.0,0.8293586481713834,24.0,4.6
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,139,60.19591189762536,0.15700587271713573,10.0,0.826327170175194,24.0,4.6333
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,140,60.20203076351132,0.16312473860309495,13.0,0.8241278056601143,24.0,4.6667
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,141,60.20347498141177,0.16456895650355108,13.0,0.823528771086017,24.0,4.7
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,142,60.22047957618849,0.1815735512802661,12.0,0.8569040731446629,24.0,4.7333
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,143,60.206854988614715,0.16794896370649326,11.0,0.8468954760908964,24.0,4.7667
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,144,60.20335372229193,0.16444769738370724,10.0,0.8386774478367954,24.0,4.8
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,145,60.21071494957944,0.17180892467121822,11.0,0.8323356684790185,24.0,4.8333
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,146,60.21058570333194,0.17167967842371468,12.0,0.8258443120033458,24.0,4.8667
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,147,60.20254847460384,0.16364244969561526,13.0,0.8202279090571123,24.0,4.9
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,148,60.2080269180724,0.16912089316417678,11.0,0.8140887123007575,24.0,4.9333
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,149,60.23309778567777,0.1941917607695487,13.0,0.8274736860448906,24.0,4.9667
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,150,60.22201891351828,0.18311288861006147,10.0,0.822553615409638,24.0,5.0
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,151,60.204591727078395,0.16568570217017253,11.0,0.8153731876481249,24.0,5.0333
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,152,60.21103153027557,0.1721255053673474,10.0,0.8138955690320182,24.0,5.0667
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,153,60.218060202611646,0.179154177703424,12.0,0.8112699823411869,24.0,5.1
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,154,60.227980215158695,0.1890741902504729,11.0,0.8155685092244064,24.0,5.1333
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,155,60.215910213067524,0.17700418815930163,11.0,0.8090953053115851,24.0,5.1667
60.03890602490822,False,0,0,0,0,,,0,zero_foreground_after_morph,,,,0,0,,0.0,156,60.21319676797249,0.17429074306426884,10.0,0.8106832915098285,24.0,5.2
