video_id,track_id,time_start_sec,time_end_sec,duration_sec,frame_start,frame_end,num_detections,x_start,y_start,x_end,y_end,displacement_px,path_length_px,straightness,mean_speed_px_sec,mean_area,start_in_valid_region,end_in_valid_region,direction
DSCF0005,211,355.7667,356.3,0.5333,10673,10689,17,494.4,751.5,1035.7,760.9,541.38,604.35,0.8958,1133.16,2007.79,True,True,inside
DSCF0005,215,362.8333,363.3667,0.5333,10885,10901,26,636.5,759.0,1194.6,751.2,558.15,772.52,0.7225,1448.47,1638.35,True,True,inside
DSCF0005,223,365.3667,365.7667,0.4,10961,10973,12,592.1,753.3,1006.7,546.6,463.27,466.59,0.9929,1166.49,3589.25,True,False,exits
DSCF0005,225,365.5333,365.8667,0.3333,10966,10976,9,722.9,652.2,920.4,733.6,213.62,282.98,0.7549,848.93,1635.72,True,True,inside
DSCF0005,227,365.6,365.9,0.3,10968,10977,8,818.8,578.5,1046.1,750.7,285.16,311.23,0.9163,1037.42,1825.5,True,True,inside
DSCF0005,256,366.6333,367.3667,0.7333,10999,11021,10,1180.6,554.5,676.9,763.2,545.22,613.13,0.8893,836.08,297.85,False,True,enters
DSCF0005,260,366.7667,368.0333,1.2667,11003,11041,27,1182.4,653.8,1196.2,746.4,93.62,900.68,0.1039,711.06,1967.43,False,True,enters
DSCF0005,264,368.6333,369.0,0.3667,11059,11070,12,711.2,749.9,1102.8,667.5,400.18,412.58,0.9699,1125.21,4090.04,True,False,exits
DSCF0005,265,368.7667,369.0667,0.3,11063,11072,6,888.3,634.4,1130.2,711.6,253.92,254.02,0.9996,846.73,66.83,True,False,exits
DSCF0005,269,370.2667,371.0333,0.7667,11108,11131,24,956.0,753.3,597.7,736.6,358.69,508.76,0.705,663.61,1098.48,True,True,inside
DSCF0005,270,370.3333,371.5333,1.2,11110,11146,23,980.2,697.2,1187.1,680.1,207.61,1092.15,0.1901,910.12,416.74,True,False,exits
DSCF0005,271,370.5,371.2667,0.7667,11115,11138,16,987.2,699.7,1243.8,703.3,256.63,482.61,0.5317,629.5,4211.28,True,False,exits
DSCF0005,272,371.0,371.3,0.3,11130,11139,8,895.9,676.0,1256.5,745.8,367.29,387.31,0.9483,1291.03,376.88,True,False,exits
DSCF0005,273,371.0333,371.4333,0.4,11131,11143,20,614.0,688.9,1154.8,538.5,561.32,666.81,0.8418,1667.02,1361.35,True,False,exits
DSCF0005,278,371.1333,371.4667,0.3333,11134,11144,11,759.9,631.9,1164.9,606.5,405.8,458.95,0.8842,1376.84,328.32,True,False,exits
DSCF0005,289,371.8,372.1667,0.3667,11154,11165,12,647.7,758.1,1097.0,761.2,449.31,465.99,0.9642,1270.89,4373.04,True,True,inside
DSCF0005,294,375.1,375.5,0.4,11253,11265,11,1020.9,763.3,854.6,670.2,190.59,216.33,0.881,540.83,766.5,True,True,inside
DSCF0005,295,375.3,375.8667,0.5667,11259,11276,13,964.2,726.8,1219.6,704.1,256.41,665.6,0.3852,1174.58,293.69,True,False,exits
DSCF0005,296,375.3333,375.9,0.5667,11260,11277,29,748.5,744.7,1265.1,755.3,516.71,716.22,0.7214,1263.92,2423.33,True,False,exits
DSCF0005,299,375.5,375.6667,0.1667,11265,11270,6,895.2,554.3,1073.0,530.4,179.4,180.09,0.9961,1080.56,2452.0,False,False,outside
DSCF0005,305,384.6667,385.2,0.5333,11540,11556,31,608.8,758.5,1258.5,651.8,658.4,842.41,0.7816,1579.51,1350.81,True,False,exits
DSCF0005,306,384.8333,385.4,0.5667,11545,11562,48,747.8,590.3,1179.7,742.8,458.03,960.02,0.4771,1694.15,1284.44,True,True,inside
DSCF0005,320,386.1333,386.5,0.3667,11584,11595,12,586.1,771.9,1007.2,768.7,421.11,424.66,0.9917,1158.16,2086.38,True,True,inside
DSCF0005,321,387.0,387.2333,0.2333,11610,11617,8,802.2,764.6,1073.7,654.0,293.16,293.44,0.9991,1257.6,4968.88,True,False,exits
DSCF0005,324,387.1667,387.4,0.2333,11615,11622,8,1004.3,658.5,1219.1,742.4,230.6,245.85,0.938,1053.64,313.88,True,True,inside
DSCF0005,326,387.9333,388.3667,0.4333,11638,11651,23,815.8,750.2,1172.9,758.1,357.19,439.33,0.813,1013.83,1156.37,True,True,inside
DSCF0005,378,390.7333,391.0,0.2667,11722,11730,6,803.8,736.0,643.7,762.4,162.26,164.59,0.9859,617.2,3504.17,True,True,inside
DSCF0005,382,390.9667,391.5333,0.5667,11729,11746,20,765.7,771.7,817.9,569.8,208.54,535.29,0.3896,944.63,915.62,True,False,exits
DSCF0005,384,391.2667,392.5333,1.2667,11738,11776,34,968.4,638.1,842.2,755.7,172.5,817.21,0.2111,645.17,1918.03,True,True,inside
DSCF0005,390,392.1667,392.8,0.6333,11765,11784,17,991.1,610.2,786.5,747.4,246.34,499.11,0.4936,788.07,2256.09,False,True,enters
DSCF0005,391,392.2333,392.6667,0.4333,11767,11780,10,983.4,648.6,995.2,668.0,22.71,106.33,0.2135,245.38,1862.45,True,True,inside
DSCF0005,419,397.2,397.3667,0.1667,11916,11921,6,1118.5,207.5,864.0,683.6,539.85,541.76,0.9965,3250.53,1932.42,False,True,enters
DSCF0005,432,398.2667,398.6,0.3333,11948,11958,11,663.7,731.2,1028.3,588.4,391.57,396.76,0.9869,1190.29,2564.82,True,False,exits
DSCF0005,434,398.4333,398.8,0.3667,11953,11964,23,881.5,560.6,1197.3,759.5,373.22,437.65,0.8528,1193.6,471.35,False,True,enters
DSCF0005,446,408.0667,408.4667,0.4,12242,12254,13,588.4,756.3,1147.9,752.3,559.51,597.84,0.9359,1494.59,3377.65,True,True,inside
DSCF0005,449,408.7667,409.0667,0.3,12263,12272,16,681.1,736.4,1116.8,584.7,461.35,491.06,0.9395,1636.87,3891.56,True,False,exits
DSCF0005,451,408.9333,409.2,0.2667,12268,12276,13,930.8,608.8,1228.1,741.3,325.49,340.97,0.9546,1278.62,601.85,True,False,exits
DSCF0005,460,414.0333,414.2667,0.2333,12421,12428,8,749.8,771.6,1008.6,767.8,258.83,259.84,0.9961,1113.58,2563.62,True,True,inside
DSCF0005,465,421.7333,422.0667,0.3333,12652,12662,9,723.2,768.3,958.6,733.9,237.9,247.37,0.9617,742.12,2207.28,True,True,inside
DSCF0005,467,421.9,422.1667,0.2667,12657,12665,9,767.8,770.9,1018.8,761.7,251.17,254.64,0.9864,954.89,2170.56,True,True,inside
DSCF0005,469,425.1333,425.5667,0.4333,12754,12767,14,736.2,758.8,1181.2,751.3,445.06,496.55,0.8963,1145.89,3184.21,True,True,inside
DSCF0005,470,425.3667,425.8,0.4333,12761,12774,8,976.6,710.6,1157.9,771.9,191.38,203.31,0.9414,469.17,1989.31,True,True,inside
DSCF0005,474,426.0667,426.4333,0.3667,12782,12793,12,699.5,760.2,1136.8,760.4,437.3,447.96,0.9762,1221.7,4408.54,True,True,inside
DSCF0005,479,432.8667,433.8667,1.0,12986,13016,9,659.3,773.2,974.5,716.8,320.21,333.57,0.9599,333.57,1395.5,True,True,inside
DSCF0005,481,433.7,434.1,0.4,13011,13023,15,818.6,725.2,1218.9,738.2,400.51,478.83,0.8364,1197.08,1318.33,True,True,inside
DSCF0005,482,433.7,433.9,0.2,13011,13017,7,850.5,738.8,983.4,591.4,198.47,198.55,0.9996,992.75,4582.5,True,False,exits
DSCF0005,488,437.2333,437.7333,0.5,13117,13132,30,910.8,763.7,1300.0,612.0,417.72,580.73,0.7193,1161.46,1780.47,True,False,exits
DSCF0005,489,437.3667,438.6,1.2333,13121,13158,23,960.3,644.3,1111.2,489.3,216.32,1156.44,0.1871,937.65,304.24,True,False,exits
DSCF0005,495,437.5667,437.8333,0.2667,13127,13135,6,1180.1,601.5,1314.1,736.3,190.07,191.45,0.9928,717.93,84.0,False,False,outside
DSCF0005,497,437.6,438.0333,0.4333,13128,13141,21,914.3,750.0,1111.8,285.1,505.11,577.7,0.8744,1333.15,1835.67,True,False,exits
DSCF0005,499,437.7333,438.7667,1.0333,13132,13163,58,991.2,559.9,1193.4,720.7,258.34,1457.62,0.1772,1410.6,947.83,False,False,outside
DSCF0005,500,437.7333,438.0333,0.3,13132,13141,6,848.9,539.6,1041.0,336.2,279.77,282.07,0.9919,940.23,1305.83,False,False,outside
DSCF0005,503,437.8333,438.2667,0.4333,13135,13148,11,992.1,392.7,1125.7,692.0,327.76,455.77,0.7191,1051.79,1765.32,False,False,outside
DSCF0005,517,441.7333,442.1667,0.4333,13252,13265,14,844.6,751.1,1055.8,757.1,211.29,283.2,0.7461,653.55,2431.86,True,True,inside
DSCF0005,518,441.8667,442.0333,0.1667,13256,13261,6,875.1,686.5,983.1,665.8,109.97,110.73,0.9931,664.41,39.25,True,True,inside
DSCF0005,519,442.2,442.7,0.5,13266,13281,20,806.6,768.8,1069.2,765.9,262.62,334.75,0.7845,669.5,1805.75,True,True,inside
DSCF0005,521,442.6,443.5333,0.9333,13278,13306,13,954.7,749.8,1250.5,712.9,298.09,308.1,0.9675,330.11,811.54,True,False,exits
DSCF0005,522,443.1333,443.6333,0.5,13294,13309,18,1045.8,742.7,1252.7,756.5,207.36,277.24,0.7479,554.48,145.47,True,False,exits
DSCF0005,524,445.2333,445.6667,0.4333,13357,13370,33,729.7,746.9,1128.8,742.1,399.13,573.5,0.6959,1323.47,1575.71,True,True,inside
DSCF0005,528,445.8667,446.3,0.4333,13376,13389,14,919.1,753.3,1150.6,755.7,231.51,301.8,0.7671,696.46,2350.61,True,True,inside
DSCF0005,530,445.9667,446.5,0.5333,13379,13395,6,928.9,687.0,1136.7,574.2,236.44,237.22,0.9967,444.79,377.58,True,False,exits
DSCF0005,531,446.0667,446.7333,0.6667,13382,13402,23,992.1,672.3,1330.3,75.2,686.23,849.6,0.8077,1274.41,1280.41,True,False,exits
DSCF0005,547,446.6667,447.3,0.6333,13400,13419,12,1251.7,125.6,1088.8,601.4,502.91,726.22,0.6925,1146.67,316.33,False,False,outside
DSCF0005,548,447.0667,447.3,0.2333,13412,13419,14,1142.8,197.9,1127.3,748.3,550.62,555.38,0.9914,2380.18,1199.32,False,True,enters
DSCF0005,556,449.1,449.4,0.3,13473,13482,10,806.7,769.3,652.0,762.3,154.86,168.61,0.9185,562.03,3202.4,True,True,inside
DSCF0005,557,449.5667,450.0667,0.5,13487,13502,15,981.7,762.9,912.0,730.4,76.9,375.68,0.2047,751.35,818.43,True,True,inside
DSCF0005,559,449.7667,450.0667,0.3,13493,13502,7,1066.5,631.7,934.8,732.6,165.91,171.35,0.9682,571.18,1300.79,False,True,enters
DSCF0005,562,452.8,453.1333,0.3333,13584,13594,11,1149.6,757.8,1032.0,777.0,119.16,152.71,0.7803,458.12,783.27,True,True,inside
DSCF0005,566,455.1333,455.3333,0.2,13654,13660,7,772.3,767.5,607.7,773.6,164.71,165.82,0.9933,829.09,2310.64,True,True,inside
DSCF0005,567,455.5,455.7333,0.2333,13665,13672,7,812.1,762.9,689.6,765.9,122.54,124.68,0.9828,534.34,3161.07,True,True,inside
DSCF0005,570,456.3333,456.7333,0.4,13690,13702,13,1177.3,766.4,826.3,769.2,351.01,368.49,0.9526,921.22,2815.81,True,True,inside
DSCF0005,578,466.4,466.6667,0.2667,13992,14000,9,648.5,768.2,941.3,769.6,292.8,297.72,0.9835,1116.45,2687.83,True,True,inside
DSCF0005,593,490.7667,491.1333,0.3667,14723,14734,12,682.3,753.7,1052.2,755.7,369.91,389.45,0.9498,1062.15,3540.92,True,True,inside
DSCF0005,596,496.4,496.7667,0.3667,14892,14903,12,635.9,744.4,965.9,699.3,333.07,346.92,0.9601,946.16,2342.58,True,True,inside
DSCF0005,601,506.4,507.2,0.8,15192,15216,40,822.9,765.6,1243.1,62.4,819.18,877.49,0.9335,1096.86,930.02,True,False,exits
DSCF0005,603,506.6667,507.8333,1.1667,15200,15235,20,990.6,578.8,1292.9,368.1,368.48,915.64,0.4024,784.83,378.4,False,False,outside
DSCF0005,619,507.7333,508.1333,0.4,15232,15244,8,1293.4,172.1,932.9,735.2,668.61,677.06,0.9875,1692.64,937.94,False,True,enters
DSCF0005,621,507.7667,508.1333,0.3667,15233,15244,12,1366.1,338.2,918.6,761.1,615.71,622.23,0.9895,1696.98,643.5,False,True,enters
DSCF0005,638,512.2,512.3667,0.1667,15366,15371,6,1119.4,457.2,867.7,735.9,375.54,375.73,0.9995,2254.38,1040.17,False,True,enters
